ts,username,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,genre
2014-03-30 16:46:44+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Mona Lisa,Big Sean,Hall Of Fame,spotify:track:2OD6UIP675WFu08BUkADhj,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:46:44+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Berzerk,Eminem,The Marshall Mathers LP2,spotify:track:06aw4JI5nYa8XBeBKVrltZ,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"rap, hip hop"
2014-03-30 16:46:46+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Boyz-N-The-Hood,Eazy-E,N.W.A. And Their Family Reunion,spotify:track:4mSp2FCzwGUN58aurJawQq,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"gangster rap, west coast hip hop, g-funk"
2014-03-30 16:46:47+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Burial,Pusha T,Burial,spotify:track:2kJsHQMFO7jj2qX3QjPKP1,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,dubstep
2014-03-30 16:46:54+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Higher,Just Blaze and Baauer,Higher,spotify:track:2xaBVOUpin9dEatw4XmDM2,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:47:31+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",16346,DE,A Milli,Lil Wayne,Tha Carter III,spotify:track:3uqinR4FCjLv28bkrTdNX5,fwdbtn,,False,True,False,0.0,False,2014,"rap, hip hop"
2014-03-30 16:47:33+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",2739,DE,'Till I Collapse,Eminem,The Eminem Show,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,,fwdbtn,False,True,False,0.0,False,2014,"rap, hip hop"
2014-03-30 16:47:42+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",9425,DE,On To The Next One [Jay-Z + Swizz Beatz],JAY-Z,The Blueprint 3,spotify:track:1vHC51rey9PU9QhjWwemEw,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-03-30 16:47:49+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",7080,DE,Let It Rock,Kevin Rudolf,In The City,spotify:track:5Xm9m4FR8Uw9pDR6ph2K0c,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:47:53+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",4828,DE,Yeah 3x,Chris Brown,F.A.M.E. (Deluxe Version),spotify:track:33YnnNdQxlkvZ8H7vc2EmW,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,r&b
2014-03-30 16:47:54+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",1718,DE,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,spotify:track:5sNESr6pQfIhL3krM8CtZn,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-03-30 16:48:10+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",16414,DE,Monster,Skillet,Awake,spotify:track:5XQNN3cHwYRzPv08CHuQNZ,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 16:48:11+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",1996,DE,Last Resort,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:4V05j7HDUU2bZQwDOeIySh,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-03-30 16:48:15+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",4456,DE,Paralyzer,Finger Eleven,Them Vs. You. Vs. Me,spotify:track:57paCKftbvFgAeG023x354,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:48:18+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:48:19+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-03-30 16:48:35+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,fwdbtn,,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 16:48:49+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",2275,DE,Survival,Eminem,The Marshall Mathers LP2,spotify:track:29Key5Lj0YlIMH8JzRDy6U,,fwdbtn,False,True,False,0.0,False,2014,"rap, hip hop"
2014-03-30 16:48:51+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",2600,DE,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,All I Do Is Win,spotify:track:0RIHDrcRAXtUlnkvTYPW1a,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-03-30 16:48:52+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",1904,DE,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:4XoP1AkbOurU9CeZ2rMEz2,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,rap
2014-03-30 16:48:56+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",3852,DE,Under Ground Kings,Drake,Take Care,spotify:track:1D9XLqQp2YYiOxrr5KLb8K,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"rap, hip hop"
2014-03-30 16:48:58+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",3065,DE,Champion,Chip,Champion,spotify:track:7JaFv6fhuXzuUrMCUimSdG,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"grime, afroswing"
2014-03-30 16:48:59+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",1718,DE,Clique,Kanye West,Kanye West Presents Good Music Cruel Summer,spotify:track:65rRB2mspD309xE6YimZTl,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,rap
2014-03-30 16:49:00+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",1532,DE,Pot Of Gold,The Game,Pot Of Gold,spotify:track:0aXNDszZKxVvwxZGgg2rFh,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"west coast hip hop, gangster rap, hip hop"
2014-03-30 16:49:15+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",15603,DE,Champion,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up,spotify:track:4wBItt9hMHTmPiZVF7xDaT,fwdbtn,endplay,False,True,False,0.0,False,2014,
2014-03-30 16:50:01+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",46718,DE,Not Gonna Die,Skillet,Rise,spotify:track:2jfk3m8nq5IvB35s2xIs1O,clickrow,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 16:50:04+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",0,DE,Sick of It,Skillet,Rise,spotify:track:4EYpOdL69yWuIRc49AyeZa,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 16:51:23+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",63018,DE,Monster,Skillet,Awake,spotify:track:5XQNN3cHwYRzPv08CHuQNZ,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 18:12:00+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",186813,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,fwdbtn,trackdone,False,False,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-03-30 18:15:53+00:00,1129466889,"iOS 7.0.6 (iPhone6,2)",232466,DE,"Comatose - Live at Tivoli Theater, Chattanooga, TN, 5/9/2008",Skillet,Comatose Comes Alive,spotify:track:6Zjp7jvooX9mgAvKHvcU5y,trackdone,trackdone,False,False,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 16:17:28+00:00,1129466889,"iOS 7.1 (iPhone6,2)",5526,DE,'Till I Collapse,Eminem,The Eminem Show,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,,fwdbtn,False,True,False,0.0,False,2014,"rap, hip hop"
2014-04-01 16:17:30+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2043,DE,On To The Next One [Jay-Z + Swizz Beatz],JAY-Z,The Blueprint 3,spotify:track:1vHC51rey9PU9QhjWwemEw,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 16:17:32+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3111,DE,Let It Rock,Kevin Rudolf,In The City,spotify:track:5Xm9m4FR8Uw9pDR6ph2K0c,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-01 16:17:34+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2647,DE,Yeah 3x,Chris Brown,F.A.M.E. (Deluxe Version),spotify:track:33YnnNdQxlkvZ8H7vc2EmW,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,r&b
2014-04-01 16:20:59+00:00,1129466889,"iOS 7.1 (iPhone6,2)",205280,DE,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,spotify:track:5sNESr6pQfIhL3krM8CtZn,fwdbtn,trackdone,False,False,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 16:23:57+00:00,1129466889,"iOS 7.1 (iPhone6,2)",178013,DE,Monster,Skillet,Awake,spotify:track:5XQNN3cHwYRzPv08CHuQNZ,trackdone,trackdone,False,False,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 16:27:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",200480,DE,Last Resort,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:4V05j7HDUU2bZQwDOeIySh,trackdone,trackdone,False,False,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 16:30:47+00:00,1129466889,"iOS 7.1 (iPhone6,2)",208106,DE,Paralyzer,Finger Eleven,Them Vs. You. Vs. Me,spotify:track:57paCKftbvFgAeG023x354,trackdone,trackdone,False,False,False,0.0,False,2014,
2014-04-01 16:33:46+00:00,1129466889,"iOS 7.1 (iPhone6,2)",178025,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,trackdone,trackdone,False,False,False,0.0,False,2014,
2014-04-01 16:36:47+00:00,1129466889,"iOS 7.1 (iPhone6,2)",181250,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,trackdone,trackdone,False,False,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 16:37:10+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,trackdone,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 16:37:17+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Später Alligator,3 Lige Fyre,Später Alligator,spotify:track:5zbfqADXBKhTIhHUS4Inr1,fwdbtn,backbtn,False,True,False,0.0,False,2014,
2014-04-01 16:39:02+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,backbtn,backbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 16:39:12+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2832,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,backbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 16:42:19+00:00,1129466889,"iOS 7.1 (iPhone6,2)",186813,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,fwdbtn,trackdone,False,False,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 17:41:23+00:00,1129466889,"iOS 7.1 (iPhone6,2)",64668,DE,Später Alligator,3 Lige Fyre,Später Alligator,spotify:track:5zbfqADXBKhTIhHUS4Inr1,trackdone,backbtn,False,True,False,0.0,False,2014,
2014-04-01 17:41:24+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1904,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,backbtn,backbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 17:41:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1671,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,backbtn,backbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 17:43:22+00:00,1129466889,"iOS 7.1 (iPhone6,2)",106741,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,backbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-01 17:43:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",5524,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,fwdbtn,backbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 17:43:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1393,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,backbtn,backbtn,False,True,False,0.0,False,2014,
2014-04-01 17:43:32+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1811,DE,Last Resort,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:4V05j7HDUU2bZQwDOeIySh,backbtn,backbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 17:43:32+00:00,1129466889,"iOS 7.1 (iPhone6,2)",4711,DE,Paralyzer,Finger Eleven,Them Vs. You. Vs. Me,spotify:track:57paCKftbvFgAeG023x354,backbtn,backbtn,False,True,False,0.0,False,2014,
2014-04-01 17:43:35+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3597,DE,Monster,Skillet,Awake,spotify:track:5XQNN3cHwYRzPv08CHuQNZ,backbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 17:46:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",170062,DE,Last Resort,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:4V05j7HDUU2bZQwDOeIySh,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 17:46:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1439,DE,Paralyzer,Finger Eleven,Them Vs. You. Vs. Me,spotify:track:57paCKftbvFgAeG023x354,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-01 17:46:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1207,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-01 17:46:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1068,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-01 17:46:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1068,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-01 17:46:28+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Später Alligator,3 Lige Fyre,Später Alligator,spotify:track:5zbfqADXBKhTIhHUS4Inr1,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-01 17:46:29+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1068,DE,Ni**as In Paris,JAY-Z,Watch The Throne,spotify:track:4Li2WHPkuyCdtmokzW2007,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 17:46:33+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3551,DE,Antidote - Extended,Swedish House Mafia,Until Now,spotify:track:14epucTZd8dLIYipdByNZS,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,edm
2014-04-01 17:46:35+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3156,DE,Let's Go (feat. Ne-Yo),Calvin Harris,18 Months,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,edm
2014-04-01 17:46:38+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3065,DE,Till I'm Gone (feat. Wiz Khalifa),Tinie Tempah,Till I'm Gone (feat. Wiz Khalifa),spotify:track:39yEXfidhHZyVWsjqKSnQd,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,grime
2014-04-01 17:46:44+00:00,1129466889,"iOS 7.1 (iPhone6,2)",6918,DE,I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne),Chris Brown,I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne),spotify:track:3bwFltk2RfUWEih5mlyG6C,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,r&b
2014-04-01 17:46:45+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1764,DE,"Right Here, Right Now",Fatboy Slim,You've Come a Long Way Baby (10th Anniversary Edition),spotify:track:5kL3fvZKJ5Ua5pSqg2dkZv,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,big beat
2014-04-01 17:46:47+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1996,DE,Papercut,Linkin Park,Hybrid Theory,spotify:track:4HvcbAR8LisalXKt7cpqE1,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 17:49:42+00:00,1129466889,"iOS 7.1 (iPhone6,2)",175506,DE,From the Inside,Linkin Park,Meteora,spotify:track:60IkVf7UfQXmt5CwkpcX8a,fwdbtn,trackdone,False,False,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:07:55+00:00,1129466889,"iOS 7.1 (iPhone6,2)",59953,DE,A Place for My Head,Linkin Park,Hybrid Theory,spotify:track:1B8WdDScvobpFsZLfdmIE1,trackdone,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:07:57+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Hands Held High,Linkin Park,Minutes to Midnight,spotify:track:3tIfOsDW9iRIZoBoYhpGTm,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:08:03+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Points of Authority,Linkin Park,Hybrid Theory,spotify:track:214LJVTqrkUOGemWDGHJpr,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:08:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,One Step Closer,Linkin Park,Hybrid Theory,spotify:track:4bYLTrlcqctyHck3fjhMgW,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:08:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,LOST IN THE ECHO,Linkin Park,LIVING THINGS,spotify:track:2oNYsdCasRRlz1shXFAz7D,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:08:24+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,In the End,Linkin Park,Hybrid Theory,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:08:52+00:00,1129466889,"iOS 7.1 (iPhone6,2)",9613,DE,Let It Rock,Kevin Rudolf,In The City,spotify:track:5Xm9m4FR8Uw9pDR6ph2K0c,,,False,True,False,0.0,False,2014,
2014-04-01 19:08:54+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,spotify:track:5sNESr6pQfIhL3krM8CtZn,,,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 19:09:10+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,In the End,Linkin Park,Hybrid Theory,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:09:12+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Papercut,Linkin Park,Hybrid Theory,spotify:track:4HvcbAR8LisalXKt7cpqE1,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:09:29+00:00,1129466889,"iOS 7.1 (iPhone6,2)",4597,DE,A Place for My Head,Linkin Park,Hybrid Theory,spotify:track:1B8WdDScvobpFsZLfdmIE1,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:09:35+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Points of Authority / 99 Problems / One Step Closer,JAY-Z,Collision Course,spotify:track:65eohvrL4ttjA7EfFkQOhX,,,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 19:09:40+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,spotify:track:5sNESr6pQfIhL3krM8CtZn,,,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-01 19:09:45+00:00,1129466889,"iOS 7.1 (iPhone6,2)",0,DE,A Place for My Head,Linkin Park,Hybrid Theory,spotify:track:1B8WdDScvobpFsZLfdmIE1,,,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
2014-04-01 19:09:47+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2647,DE,Killing Me,Lexy & K-Paul,Killing Me,spotify:track:5DiC6GQajviyw6pWTygpJJ,,,False,True,False,0.0,False,2014,
2014-04-02 17:42:43+00:00,1129466889,"iOS 7.1 (iPhone6,2)",6501,DE,HeadBand (feat. 2 Chainz),B.o.B,HeadBand (feat. 2 Chainz),spotify:track:6gf1xlPETW9CwjsdnUzW3g,,,False,True,False,0.0,False,2014,
2014-04-02 17:43:21+00:00,1129466889,"iOS 7.1 (iPhone6,2)",38684,DE,HeadBand (feat. 2 Chainz),B.o.B,HeadBand (feat. 2 Chainz),spotify:track:6gf1xlPETW9CwjsdnUzW3g,,,False,True,False,0.0,False,2014,
2014-04-02 17:43:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",4551,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,,,False,True,False,0.0,False,2014,
2014-04-02 17:44:09+00:00,1129466889,"iOS 7.1 (iPhone6,2)",45650,DE,300 Violin Orchestra,Jorge Quintero,Hip Hop and Rnb Instrmentals,spotify:track:4JjUwfp8GQ3PxWg2QPKnpn,,fwdbtn,False,True,False,0.0,False,2014,
2014-04-02 17:44:13+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3993,DE,...To Be Loved,Papa Roach,To Be Loved: The Best Of Papa Roach,spotify:track:50kypkfAkqg0d2YXQwe7mt,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, alternative metal, rap rock, rock"
2014-04-02 17:44:14+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2089,DE,Hero,Skillet,Awake,spotify:track:0sdeLSxygcjyMyWPhZBdFs,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"christian rock, christian alternative rock, christian"
2014-04-02 17:44:17+00:00,1129466889,"iOS 7.1 (iPhone6,2)",3854,DE,Später Alligator,3 Lige Fyre,Später Alligator,spotify:track:5zbfqADXBKhTIhHUS4Inr1,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,
2014-04-02 17:44:19+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2414,DE,Ni**as In Paris,JAY-Z,Watch The Throne,spotify:track:4Li2WHPkuyCdtmokzW2007,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"hip hop, east coast hip hop, rap"
2014-04-02 17:44:21+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1996,DE,Antidote - Extended,Swedish House Mafia,Until Now,spotify:track:14epucTZd8dLIYipdByNZS,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,edm
2014-04-02 17:44:23+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2925,DE,Let's Go (feat. Ne-Yo),Calvin Harris,18 Months,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,edm
2014-04-02 17:44:24+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2321,DE,Till I'm Gone (feat. Wiz Khalifa),Tinie Tempah,Till I'm Gone (feat. Wiz Khalifa),spotify:track:39yEXfidhHZyVWsjqKSnQd,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,grime
2014-04-02 17:44:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2089,DE,I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne),Chris Brown,I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne),spotify:track:3bwFltk2RfUWEih5mlyG6C,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,r&b
2014-04-02 17:44:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",1532,DE,"Right Here, Right Now",Fatboy Slim,You've Come a Long Way Baby (10th Anniversary Edition),spotify:track:5kL3fvZKJ5Ua5pSqg2dkZv,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,big beat
2014-04-02 17:44:29+00:00,1129466889,"iOS 7.1 (iPhone6,2)",2414,DE,Papercut,Linkin Park,Hybrid Theory,spotify:track:4HvcbAR8LisalXKt7cpqE1,fwdbtn,fwdbtn,False,True,False,0.0,False,2014,"nu metal, rap metal, rock, alternative metal"
